,Unnamed: 0,PPV,Source,odds_ratio,p_value,perc_hits,type,BH_Adjusted_p_value,Number_Drugbank_Approved,Example_Drugbank_Approved
101,F-c1:c(:n:c:c:c:1)-N1-C-C2-C(-C-1)-C-2-N,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,2,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21
102,Cl-c1:c:c(:c:c:c:1)-Cl,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,41,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12
103,N-C1-C-O-C-C-1,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,1,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
104,s1:c(:c:c:c:1)-C(-C)=O,1.0,3,inf,0.4339152119699313,0.5747126436781609,ACTIVE,0.5398475641879429,4,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O
105,s1:c(:c:c:c:1)-C-C-C,1.0,3,inf,0.4339152119699313,0.5747126436781609,ACTIVE,0.5398475641879429,5,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O
106,N(-C(-N)=O)-C(-C)-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,25,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
107,F-c1:c(:c:c:c(:c:1)-F)-C(-O)(-C-N)-C,0.0,3,,1.0,0.0,ACTIVE,1.0,1,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
108,n1:c:c(:c(:c:c:1)=O)-C(-O)=O,1.0,3,inf,0.03475838401124628,2.2988505747126435,ACTIVE,0.2423939937626385,21,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C
109,N(-c1:c:c(:c(:c:c:1)-C)-C)-C(-C)=O,1.0,3,inf,0.4339152119699313,0.5747126436781609,ACTIVE,0.5398475641879429,5,CN(C)[C@@H]1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12
110,S-c1:c:c:c(:c:c:1)-C-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,11,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
111,N1(-C-C-N(-C-C-1)-C-C)-c1:c:c:c:c:c:1,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,14,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21
112,n1(:n:c:n:c:1)-C-C(-O)(-c1:c:c:c:c:c:1)-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,6,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F
113,S(-C-C-N-C)-C,0.5,3,1.3081395348837208,0.5830880821144337,1.1494252873563218,ACTIVE,0.7120660910614053,80,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1
114,N(-C-C(-O-C-C)=O)-C,0.6666666666666666,3,2.627906976744186,0.4012057262857599,1.1494252873563218,ACTIVE,0.5398475641879429,26,CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC
115,s1:c:n:c:c:1-C-O,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,3,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1
116,N1-C(-C-c2:c-1:c:c:c:c:2)=O,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,5,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1
117,n1:c:c:c(:c:c:1)-C(-N-N-C-C)=O,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,1,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
118,O-c1:c:c(:c:c:c:1)-C(-c1:c:c:c:c:c:1)=O,0.6666666666666666,3,2.627906976744186,0.4012057262857599,1.1494252873563218,ACTIVE,0.5398475641879429,9,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O
119,N1-C(-N-C(-C-1(-c1:c:c:c:c:c:1)-C)=O)=O,0.0,3,,1.0,0.0,ACTIVE,1.0,1,CCC1(c2ccccc2)NC(=O)N(C)C1=O
120,Cl-c1:c:c:c(:c:c:1)-O-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,10,[NH]C(=O)OCC(O)COc1ccc(Cl)cc1
121,F-c1:c:c:c(:c:c:1)-C(-C-n1:n:c:n:c:1)-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,4,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
122,N(-c1:c(:c:c:c:c:1)-C-C)-c1:c:c:c:c:c:1,1.0,3,inf,0.03475838401124628,2.2988505747126435,ACTIVE,0.2423939937626385,11,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21
123,n1:c(:n:c:c:c:1-N)-N-c1:c:c:c(:c:c:1)-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,4,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1
124,N(-C-c1:c:c:c(:c:c:1)-C-N)-C,0.6666666666666666,3,2.627906976744186,0.4012057262857599,1.1494252873563218,ACTIVE,0.5398475641879429,8,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1
125,O=C(-c1:c:c:c(:c:c:1)-C)-C,1.0,3,inf,0.4339152119699313,0.5747126436781609,ACTIVE,0.5398475641879429,3,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1
126,F-c1:c(:c:c2:n:c:c(:c(:c:2:c:1)=O)-C-O)-N,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,13,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F
127,n1:c(:c(:c:c:1)-C)-C,0.625,3,2.209072978303748,0.22833692016517845,2.8735632183908044,ACTIVE,0.33804069186464963,23,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
128,Cl-c1:c(:c:c:c:c:1)-O-C-C,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,5,C=CCOc1ccc(CC(=O)O)cc1Cl
129,Cl-c1:c:c(:c:c:c:1)-C-C(-O)=O,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,1,C=CCOc1ccc(CC(=O)O)cc1Cl
130,n1:c:n:c:c:c:1-N-c1:c:c:c:c:c:1,1.0,3,inf,0.014883942775598891,2.8735632183908044,ACTIVE,0.15776979342134825,10,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
131,O(-c1:c:c:c(:c:c:1)-C(-C)=C)-C-C,0.0,3,,1.0,0.0,ACTIVE,1.0,0,
132,N1(-C-C-N-C-C-1)-c1:c:c:c:c:c:1,1.0,3,inf,0.014883942775598891,2.8735632183908044,ACTIVE,0.15776979342134825,28,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21
133,N#C-c1:c:c(:c:c:c:1)-C,1.0,3,inf,0.4339152119699313,0.5747126436781609,ACTIVE,0.5398475641879429,3,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br
134,N(-c1:c:c:c:c:c:1)-C-O-C,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,10,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1
135,N1-C(-N-C(-C-1(-C)-C)=O)=O,1.0,3,inf,0.4339152119699313,0.5747126436781609,ACTIVE,0.5398475641879429,1,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
136,N(-C-c1:o:c(:c:c:1)-C)-C,1.0,3,inf,0.4339152119699313,0.5747126436781609,ACTIVE,0.5398475641879429,1,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
137,O(-C-C-c1:c:c:c:c:c:1)-C=O,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,11,CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O
138,N-C(-C1-C-C-C-C-C-1)=O,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,22,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O
139,n1:c(:n:c:c:c:1-N-C)-N,0.4,3,0.8682170542635659,0.7205306683830444,1.1494252873563218,ACTIVE,0.8524135139352981,9,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
140,N(-C-C-C(-O-c1:c:c:c:c:c:1)-C)-C,0.0,3,,1.0,0.0,ACTIVE,1.0,2,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1
141,n1:c:c:c(:c:c:c:c:c:c:1)-N,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,24,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F
142,O-c1:c(:c:c:c(:c:1)-C-c1:c:c:c:c:c:1)-O,0.6666666666666666,3,2.627906976744186,0.4012057262857599,1.1494252873563218,ACTIVE,0.5398475641879429,5,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
143,O=C1-C-C=C-C=C-1,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,0,
144,Cl-c1:c:c:c(:c:c:1)-C1(-O-C(-C-O-1)-C)-C-N,0.0,3,,1.0,0.0,ACTIVE,1.0,0,
145,O(-c1:c:c:c(:c:c:1)-C=C-C-C)-C,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,5,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2
146,F-c1:c:c:c(:c:c:1)-n1:c:c(:c(:c:c:1)=O)-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,2,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21
147,N(-C1-C(-C(-O-C(-C-1)-C)-O-C)-O)(-C)-C,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,7,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
148,I-c1:c:c(:c:c(:c:1)-C-c1:c(:o:c:c:1)-C)-I,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,2,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1
149,O1-C(-O-C-C-1-C-O-C)(-c1:c:c:c:c:c:1)-C,0.0,3,,1.0,0.0,ACTIVE,1.0,0,
150,Br-c1:c(:c:c:c(:c:1)-C)-O,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,1,Cc1cc(Br)c(O)c2ncccc12
151,O=C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,0.75,3,3.9649122807017534,0.2193233704569265,1.7241379310344829,ACTIVE,0.334026972247618,21,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O
152,o1:c(:c:c:c:1-C)-c1:c:c:c:c:c:1,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,2,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
153,o1:c2:c(:c(:c:1-C-C-C)-C(-C)=O):c:c:c:c:2,0.0,3,,1.0,0.0,ACTIVE,1.0,0,
154,n1:n:c:n(:c:1)-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,7,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O
155,O1-C-C-C-C-C-C(-C-C-C-C-C-C-C-1)-O,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,8,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
156,O(-c1:c(:c:c:c(:c:1)-C)-C)-C,0.75,3,4.017857142857143,0.07222562396976277,3.4482758620689653,ACTIVE,0.2858453615335748,18,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
157,N(-C-O-C)-C(-C(-O)-C)-C-c1:c:c:c:c:c:1,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,4,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
158,N-C-c1:c:c2-O-C-O-c:2:c:c:1,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,3,CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O
159,n1(:n:c:n:c:1)-C-C-C-N,1.0,3,inf,0.4339152119699313,0.5747126436781609,ACTIVE,0.5398475641879429,3,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
160,N1-C(-N-C-C-1=O)=O,1.0,3,inf,0.014883942775598891,2.8735632183908044,ACTIVE,0.15776979342134825,11,O=C1C(N(CO)C(=O)NCO)N(CO)C(=O)N1CO
161,O(-c1:c(:c:c:c:c:1-C)-C)-C,0.75,3,3.9649122807017534,0.2193233704569265,1.7241379310344829,ACTIVE,0.334026972247618,17,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
162,n1:c:o:c2:c:1:c:c:c:c:2,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,4,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1
163,S(-C-C)(-C)(=O)=O,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,8,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C
164,Cl-c1:c:c(:c:c:c:1)-N-c1:n:c:n:c:c:1,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,4,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1
165,I-c1:c(:c(:c:c(:c:1)-C(-C)=O)-I)-O,0.0,3,,1.0,0.0,ACTIVE,1.0,0,
166,N(-C-C-O-c1:c:c:c(:c:c:1)-C-C)(-C)-C,0.0,3,,1.0,0.0,ACTIVE,1.0,2,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
167,O1-C-O-c2:c-1:c:c(:c:c:2)-C,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,15,CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O
168,S(-C-C-N)-C,0.6666666666666666,3,2.647058823529412,0.2276809903491905,2.2988505747126435,ACTIVE,0.33804069186464963,91,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1
169,O-C(-C-c1:c:c(:c:c:c:1)-C)=O,0.6666666666666666,3,2.627906976744186,0.4012057262857599,1.1494252873563218,ACTIVE,0.5398475641879429,10,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32
170,o1:c:c(:c:c:1)-C(-c1:c:c:c(:c:c:1)-O-C)=O,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,2,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1
171,n1:c(:n:c:c:c:1)-N-C,0.6666666666666666,3,2.627906976744186,0.4012057262857599,1.1494252873563218,ACTIVE,0.5398475641879429,11,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1
172,N1(-C-C-N(-C-C-1)-C)-c1:c:c:c(:c:c:1)-O-C,1.0,3,inf,0.4339152119699313,0.5747126436781609,ACTIVE,0.5398475641879429,2,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
173,n1(:c:c(:c:c:1)-C)-C,0.8,3,5.317647058823528,0.1142561489538409,2.2988505747126435,ACTIVE,0.2942728238573546,10,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
174,N-C-C1(-O-C(-C-O-1)-C-O-C)-C,0.0,3,,1.0,0.0,ACTIVE,1.0,0,
175,N(-O)=C(-N)-c1:c:c:c(:c:c:1)-C,1.0,3,inf,0.4339152119699313,0.5747126436781609,ACTIVE,0.5398475641879429,1,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1
176,n1(:c2:n:c(:c:c:c:2:c(:c(:c:1)-C-O)=O)-N)-C,0.0,3,,1.0,0.0,ACTIVE,1.0,2,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN
177,O1-C(-C-C(-C(-C-1-C)-O)-O-C)-O,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,12,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
178,N1-C(-C(-c:c-1)(-c1:c:c:c(:c:c:1)-O-C)-C)=O,0.0,3,,1.0,0.0,ACTIVE,1.0,0,
179,N(-c1:c:c:c(:c:c:1)-O)-C=O,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,15,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
180,o1:c(:c(:c:c:1)-C(-c1:c:c:c:c:c:1)=O)-C-C,1.0,3,inf,0.014883942775598891,2.8735632183908044,ACTIVE,0.15776979342134825,3,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1
181,F-c1:c(:c:c:c:c:1)-N,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,27,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc2cc([C@H]3CC[C@H](c4cc5nc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)[nH]c5cc4F)N3c3cc(F)c(N4CCC(c5ccc(F)cc5)CC4)c(F)c3)c(F)cc2[nH]1)[C@@H](C)OC
182,F-c1:c:c2:c(:n:c:c(:c:2=O)-C(-O)=O):c:c:1,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,13,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F
183,N-C-C1(-O-C(-C-O-1)-C-O)-c1:c:c:c:c:c:1,0.0,3,,1.0,0.0,ACTIVE,1.0,0,
184,N(-C(-C-C)=O)(-C-C)-C-C,0.3,3,0.5513784461152882,0.8843976987013119,1.7241379310344829,ACTIVE,1.0,79,NCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
185,N1(-C-C-N-C-C-1)-c1:c:c:c(:c:c:1)-O-C-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,4,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
186,O-c1:c(:c:c:c(:c:1)-C(-C)=O)-O,0.0,3,,1.0,0.0,ACTIVE,1.0,2,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
187,n1(:c(:c(:c:c:1)-C=O)-C)-C-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,1,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O
188,O1-C(-O-C-C-1-C-O-c1:c:c:c:c:c:1)(-C)-C,0.0,3,,1.0,0.0,ACTIVE,1.0,0,
189,O1-C-C(-c2:c-1:c:c(:c:c:2)-O)=O,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,6,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
190,N-c1:c:c:c(:c:c:1)-O-C-C1-O-C(-O-C-1)-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,3,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
191,o1:c(:c(:c:c:1)-C(-C)=O)-C-C-C-C,0.0,3,,1.0,0.0,ACTIVE,1.0,0,
192,n1(:n:c:n:c:1)-C-C-C,1.0,3,inf,0.03475838401124628,2.2988505747126435,ACTIVE,0.2423939937626385,10,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F
193,F-C(-F)-c1:c:c(:c:c:c:1)-N-C(-C(-C)-C)=O,0.75,3,3.9649122807017534,0.2193233704569265,1.7241379310344829,ACTIVE,0.334026972247618,5,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F
194,S(-N-C)(-c1:c:c:c(:c:c:1)-N)(=O)=O,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,7,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1
195,O-C(-C=C(-C=C-C=C(-C=C-C)-C)-C)=O,1.0,3,inf,0.4339152119699313,0.5747126436781609,ACTIVE,0.5398475641879429,3,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
196,O=C-c1:c:c:c(:c:c:1)-C-C,0.0,3,0.0,1.0,0.0,ACTIVE,1.0,13,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1
197,n1:n:c:c2:c:1:c:c:c:c:2,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,6,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12
198,Cl-c1:c(:c:c:c:c:1)-N,1.0,3,inf,0.03475838401124628,2.2988505747126435,ACTIVE,0.2423939937626385,21,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21
199,S=C-N(-C-C)-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,2,S=C(SSC(=S)N1CCCCC1)N1CCCCC1
200,n1(:c:c(:c(:c:c:1)=O)-C(-O)=O)-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,18,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C
201,n1:c:n:c:c:c:1-C-C-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,2,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
202,n1:n:c:c:c:1-C,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,15,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21
203,O-c1:c:c:c(:c:c:1)-C(-c1:c:c:c:c:c:1)=O,1.0,3,inf,0.18766832917695445,1.1494252873563218,ACTIVE,0.2942728238573546,6,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O
204,n1(:n:c:n:c:1)-C-C-c1:c:c:c:c:c:1,1.0,3,inf,0.08089963062270986,1.7241379310344829,ACTIVE,0.2858453615335748,8,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F
