splits,accuracy,balanced_accuracy,recall,precision,AU_Prec_Rec_Curve,ROC_AUC,MCC
MCNC.SVM.2.6.4,0.25,0.3,0.1,0.25,0.8973106060606061,0.8,-0.4472135954999579
MCNC.RF.2.6.5,0.5333333333333333,0.5277777777777778,0.5,0.42857142857142855,0.48011433011433013,0.42592592592592593,0.05455447255899809
MCNC.SVM.2.6.5,0.4,0.38888888888888884,0.3333333333333333,0.2857142857142857,0.6472680097680097,0.574074074074074,-0.21821789023599236
MCNC.RF.2.7.1,0.5625,0.45,0.0,0.0,0.21951913826913827,0.04999999999999999,-0.2
MCNC.SVM.2.7.1,0.25,0.2,0.0,0.0,0.5718253968253968,0.8500000000000001,-0.6
MCNC.RF.2.7.2,0.5625,0.47435897435897434,0.3333333333333333,0.16666666666666666,0.45715488215488215,0.5641025641025641,-0.041344911529736156
MCNC.SVM.2.7.2,0.5,0.4358974358974359,0.3333333333333333,0.14285714285714285,0.1783249158249158,0.5384615384615384,-0.10087125544480041
MCNC.RF.2.7.3,0.375,0.42857142857142855,0.0,0.0,0.4540537394704061,0.34920634920634924,-0.29277002188455997
MCNC.SVM.2.7.3,0.375,0.3968253968253968,0.2222222222222222,0.4,0.7741961741961743,0.6984126984126984,-0.22084711628963774
MCNC.RF.2.7.4,0.5,0.5555555555555556,0.1111111111111111,1.0,0.5119933307433306,0.2698412698412699,0.2277100170213244
MCNC.SVM.2.7.4,0.3125,0.3412698412698413,0.1111111111111111,0.25,0.816583493666827,0.746031746031746,-0.363696483726654
MCNC.RF.2.7.5,0.6666666666666666,0.6000000000000001,0.4,0.5,0.5528318903318903,0.66,0.21320071635561041
MCNC.SVM.2.7.5,0.4666666666666667,0.45,0.4,0.2857142857142857,0.3658441558441558,0.54,-0.09449111825230681
MCNC.RF.2.8.1,0.75,0.75,0.625,0.8333333333333334,0.7589379370629371,0.65625,0.5163977794943222
MCNC.SVM.2.8.1,0.5625,0.5625,0.25,0.6666666666666666,0.4661345598845599,0.46875,0.16012815380508713
MCNC.RF.2.8.2,0.4375,0.3833333333333333,0.16666666666666666,0.2,0.25006752506752505,0.2333333333333333,-0.24370871833797697
MCNC.SVM.2.8.2,0.5,0.4333333333333333,0.16666666666666666,0.25,0.6376829189329188,0.6666666666666667,-0.14907119849998599
MCNC.RF.2.8.3,0.625,0.5666666666666667,0.3333333333333333,0.5,0.5208929958929959,0.5666666666666667,0.14907119849998599
MCNC.SVM.2.8.3,0.5,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.38641636141636143,0.5166666666666666,-0.06666666666666667
MCNC.RF.2.8.4,0.375,0.3492063492063492,0.14285714285714285,0.2,0.41132389435960864,0.22222222222222227,-0.32277655457716287
MCNC.SVM.2.8.4,0.5,0.47619047619047616,0.2857142857142857,0.4,0.7839556277056277,0.7301587301587302,-0.050964719143762556
MCNC.RF.2.8.5,0.4375,0.42727272727272725,0.4,0.25,0.21180555555555552,0.2545454545454545,-0.13483997249264842
MCNC.SVM.2.8.5,0.3125,0.22727272727272727,0.0,0.0,0.6773015873015873,0.7818181818181817,-0.5222329678670935
MCNC.RF.2.9.1,0.4375,0.4375,0.25,0.4,0.5052978271728272,0.3984375,-0.13483997249264842
MCNC.SVM.2.9.1,0.625,0.625,0.625,0.625,0.659222027972028,0.5,0.25
MCNC.RF.2.9.2,0.5625,0.5416666666666667,0.5,0.2857142857142857,0.24540043290043287,0.5520833333333333,0.07273929674533079
MCNC.SVM.2.9.2,0.375,0.33333333333333337,0.25,0.125,0.28482142857142856,0.6458333333333334,-0.2886751345948129
MCNC.RF.2.9.3,0.4375,0.3888888888888889,0.0,0.0,0.342236235986236,0.3650793650793651,-0.3333333333333333
MCNC.SVM.2.9.3,0.5625,0.5476190476190476,0.42857142857142855,0.5,0.716949716949717,0.6666666666666667,0.09759000729485331
MCNC.RF.2.9.4,0.4375,0.46825396825396826,0.2222222222222222,0.5,0.5342889363722697,0.42063492063492064,-0.07273929674533079
MCNC.SVM.2.9.4,0.4375,0.46825396825396826,0.2222222222222222,0.5,0.8379086962420297,0.7619047619047619,-0.07273929674533079
MCNC.RF.2.9.5,0.375,0.3492063492063492,0.14285714285714285,0.2,0.37560960864532295,0.2142857142857143,-0.32277655457716287
MCNC.SVM.2.9.5,0.25,0.25396825396825395,0.2857142857142857,0.2222222222222222,0.848855905998763,0.873015873015873,-0.49206349206349204
MCNC.RF.2.10.1,0.4375,0.42063492063492064,0.2857142857142857,0.3333333333333333,0.2968974477903049,0.20634920634920637,-0.16265001215808886
MCNC.SVM.2.10.1,0.25,0.25396825396825395,0.2857142857142857,0.2222222222222222,0.8529066171923315,0.7936507936507937,-0.49206349206349204
MCNC.RF.2.10.2,0.625,0.625,0.375,0.75,0.6253871128871129,0.484375,0.2886751345948129
MCNC.SVM.2.10.2,0.3125,0.3125,0.5,0.36363636363636365,0.78379329004329,0.65625,-0.40451991747794525
MCNC.RF.2.10.3,0.375,0.375,0.25,0.3333333333333333,0.32841602841602835,0.140625,-0.2581988897471611
MCNC.SVM.2.10.3,0.25,0.25,0.125,0.16666666666666666,0.8557291666666667,0.796875,-0.5163977794943222
MCNC.RF.2.10.4,0.375,0.36507936507936506,0.2857142857142857,0.2857142857142857,0.29641459730745445,0.2222222222222222,-0.2698412698412698
MCNC.SVM.2.10.4,0.5,0.47619047619047616,0.2857142857142857,0.4,0.8249583749583749,0.7777777777777778,-0.050964719143762556
MCNC.RF.2.10.5,0.6875,0.5,0.0,0.0,0.1925896325896326,0.14545454545454545,0.0
MCNC.SVM.2.10.5,0.4375,0.3181818181818182,0.0,0.0,0.4530555555555555,0.7454545454545454,-0.3892494720807615
MCNC.RF.3.1.1,0.75,0.7142857142857143,0.42857142857142855,1.0,0.7186353329210471,0.6666666666666667,0.5447047794019222
MCNC.SVM.3.1.1,0.625,0.5873015873015872,0.2857142857142857,0.6666666666666666,0.45168303918303915,0.5714285714285714,0.2219167619785609
MCNC.RF.3.1.2,0.75,0.7619047619047619,0.8571428571428571,0.6666666666666666,0.8995052566481136,0.8888888888888888,0.5238095238095238
MCNC.SVM.3.1.2,0.875,0.873015873015873,0.8571428571428571,0.8571428571428571,0.27874932607075464,0.1428571428571429,0.746031746031746
MCNC.RF.3.1.3,0.75,0.7142857142857143,0.42857142857142855,1.0,0.7366136839351125,0.5873015873015873,0.5447047794019222
MCNC.SVM.3.1.3,0.75,0.7301587301587301,0.5714285714285714,0.8,0.6806883592597877,0.6190476190476191,0.49265895172303803
MCNC.RF.3.1.4,0.7333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.7397893772893772,0.7592592592592593,0.4803844614152614
MCNC.SVM.3.1.4,0.6666666666666666,0.6388888888888888,0.5,0.6,0.5089972527472527,0.7037037037037037,0.28867513459481287
MCNC.RF.3.1.5,0.8,0.75,0.6,0.75,0.6027272727272727,0.68,0.533001790889026
MCNC.SVM.3.1.5,0.6,0.5,0.2,0.3333333333333333,0.5806349206349206,0.74,0.0
MCNC.RF.3.2.1,0.75,0.75,0.5,1.0,0.7476821789321789,0.609375,0.5773502691896258
MCNC.SVM.3.2.1,0.75,0.75,0.625,0.8333333333333334,0.4990780053280053,0.3125,0.5163977794943222
MCNC.RF.3.2.2,0.5,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.2922542735042735,0.36666666666666664,-0.06666666666666667
MCNC.SVM.3.2.2,0.4375,0.45,0.5,0.3333333333333333,0.4925442612942612,0.4333333333333333,-0.09759000729485331
