"dataset","method","descriptor","testset","true_or_y_scrambled_labels_used","train_test_split","cv_split","accuracy","balanced_accuracy","recall","precision","AU_Prec_Rec_Curve","ROC_AUC","MCC","X","specificity","dataset_readable"
"all","RF","ECFP","CV","4","10","3",0.572289156626506,0.559098205165621,0.376623376623377,0.557692307692308,0.537288576870906,0.559973734131038,0.127083906240809,NA,NA,"DILIrank 
 (+SIDER)"
"all","SVM","ECFP","CV","4","10","3",0.530120481927711,0.524150007296075,0.441558441558442,0.492753623188406,0.446160776576395,0.453305121844448,0.0488739246988017,NA,NA,"DILIrank 
 (+SIDER)"
"all","RF","ECFP","CV","4","10","4",0.463855421686747,0.447961452928095,0.338028169014085,0.363636363636364,0.390032696479479,0.42008895478132,-0.105214153968448,NA,NA,"DILIrank 
 (+SIDER)"
"all","SVM","ECFP","CV","4","10","4",0.451807228915663,0.448109710896961,0.422535211267606,0.375,0.396896752097384,0.437286879169755,-0.102757337728329,NA,NA,"DILIrank 
 (+SIDER)"
"all","RF","ECFP","CV","4","10","5",0.542168674698795,0.538953488372093,0.45,0.529411764705882,0.504152746541687,0.466061046511628,0.0791595061960409,NA,NA,"DILIrank 
 (+SIDER)"
"all","SVM","ECFP","CV","4","10","5",0.542168674698795,0.542005813953488,0.5375,0.524390243902439,0.430654344956613,0.414898255813954,0.0839628264925149,NA,NA,"DILIrank 
 (+SIDER)"
"MCNC","RF","ECFP","External Test Set","1","1",NA,0.75609756097561,0.746376811594203,0.666666666666667,0.75,0.828818078148116,0.821256038647343,0.50130265092665,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","1","1",NA,0.75609756097561,0.752415458937198,0.722222222222222,0.722222222222222,0.698190920429117,0.777777777777778,0.504830917874396,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","1","2",NA,0.75609756097561,0.752415458937198,0.722222222222222,0.722222222222222,0.834126498871134,0.833333333333333,0.504830917874396,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","1","2",NA,0.75609756097561,0.740338164251208,0.611111111111111,0.785714285714286,0.847842417186084,0.818840579710145,0.503045196019248,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","1","3",NA,0.707317073170732,0.702898550724638,0.666666666666667,0.666666666666667,0.72511629184286,0.817632850241546,0.405797101449275,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","1","3",NA,0.731707317073171,0.730676328502415,0.722222222222222,0.684210526315789,0.707057086241514,0.821256038647343,0.459139921673618,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","1","4",NA,0.75609756097561,0.764492753623188,0.833333333333333,0.681818181818182,0.869446280739103,0.871980676328502,0.526448391866609,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","1","4",NA,0.75609756097561,0.770531400966184,0.888888888888889,0.666666666666667,0.774810027661853,0.845410628019324,0.545026684975532,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","1","5",NA,0.75,0.744245524296675,0.705882352941177,0.705882352941177,0.780616971237834,0.818414322250639,0.48849104859335,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","1","5",NA,0.75,0.736572890025575,0.647058823529412,0.733333333333333,0.824735027615573,0.831202046035806,0.48313412715853,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","1","6",NA,0.7,0.69309462915601,0.647058823529412,0.647058823529412,0.839189487362634,0.855498721227621,0.386189258312021,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","1","6",NA,0.725,0.722506393861893,0.705882352941177,0.666666666666667,0.740558722282536,0.790281329923274,0.442194438995599,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","1","7",NA,0.775,0.758312020460358,0.647058823529412,0.785714285714286,0.890194643648319,0.900255754475703,0.535441833231849,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","1","7",NA,0.8,0.79539641943734,0.764705882352941,0.764705882352941,0.850379093545184,0.864450127877238,0.59079283887468,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","1","8",NA,0.743589743589744,0.739304812834225,0.705882352941177,0.705882352941177,0.774441145037089,0.804812834224599,0.478609625668449,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","1","8",NA,0.794871794871795,0.798128342245989,0.823529411764706,0.736842105263158,0.727905488413797,0.828877005347594,0.591530665312039,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","1","9",NA,0.769230769230769,0.748663101604278,0.588235294117647,0.833333333333333,0.771289998688753,0.827540106951872,0.534323946328186,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","1","9",NA,0.794871794871795,0.77807486631016,0.647058823529412,0.846153846153846,0.738618536377211,0.780748663101604,0.585017939301705,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","1","10",NA,0.82051282051282,0.807486631016043,0.705882352941177,0.857142857142857,0.909924356939552,0.914438502673797,0.635708491746199,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","1","10",NA,0.769230769230769,0.762032085561497,0.705882352941177,0.75,0.87037291220453,0.877005347593583,0.528319159807645,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","2","1",NA,0.317073170731707,0.318840579710145,0.333333333333333,0.272727272727273,0.338362513242814,0.340579710144928,-0.360581090319595,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","2","1",NA,0.341463414634146,0.340579710144927,0.333333333333333,0.285714285714286,0.330310523481954,0.326086956521739,-0.316554954687925,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","2","2",NA,0.51219512195122,0.492753623188406,0.333333333333333,0.428571428571429,0.487852488976626,0.514492753623188,-0.0151671918397763,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","2","2",NA,0.51219512195122,0.516908212560387,0.555555555555556,0.454545454545454,0.430077063841622,0.466183574879227,0.0336542350964956,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","2","3",NA,0.51219512195122,0.510869565217391,0.5,0.45,0.39995365723423,0.475845410628019,0.0215832923650858,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","2","3",NA,0.414634146341463,0.405797101449275,0.333333333333333,0.333333333333333,0.370338809467209,0.42512077294686,-0.188405797101449,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","2","4",NA,0.536585365853659,0.526570048309179,0.444444444444444,0.470588235294118,0.474876150159085,0.615942028985507,0.0535294065600969,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","2","4",NA,0.585365853658537,0.570048309178744,0.444444444444444,0.533333333333333,0.367133772160779,0.432367149758454,0.144342930912625,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","2","5",NA,0.475,0.451406649616368,0.294117647058824,0.357142857142857,0.443078653341696,0.514066496163683,-0.100726681499061,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","2","5",NA,0.475,0.466751918158568,0.411764705882353,0.388888888888889,0.416522173081155,0.50383631713555,-0.066075031114285,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","2","6",NA,0.425,0.407928388746803,0.294117647058824,0.3125,0.425540625829078,0.411764705882353,-0.18581403127845,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","2","6",NA,0.5,0.49616368286445,0.470588235294118,0.421052631578947,0.420250607863551,0.524296675191816,-0.00759532616034051,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","2","7",NA,0.425,0.400255754475703,0.235294117647059,0.285714285714286,0.409067068176246,0.414322250639386,-0.206754767287546,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","2","7",NA,0.425,0.407928388746803,0.294117647058824,0.3125,0.469505713707519,0.59079283887468,-0.18581403127845,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","2","8",NA,0.512820512820513,0.481283422459893,0.235294117647059,0.4,0.428624940803223,0.548128342245989,-0.0425102085558116,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","2","8",NA,0.564102564102564,0.566844919786096,0.588235294117647,0.5,0.43513101222987,0.475935828877005,0.132630194016152,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","2","9",NA,0.564102564102564,0.546791443850267,0.411764705882353,0.5,0.540121837218781,0.550802139037433,0.0967382487439869,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","2","9",NA,0.538461538461538,0.524064171122995,0.411764705882353,0.466666666666667,0.416412648190778,0.470588235294118,0.0490552455125796,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","2","10",NA,0.512820512820513,0.494652406417112,0.352941176470588,0.428571428571429,0.403378909062336,0.459893048128342,-0.0110557998564556,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","2","10",NA,0.435897435897436,0.426470588235294,0.352941176470588,0.352941176470588,0.391022547864746,0.489304812834225,-0.147058823529412,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","3","1",NA,0.414634146341463,0.417874396135266,0.444444444444444,0.363636363636364,0.419454907842554,0.391304347826087,-0.16346342761155,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","3","1",NA,0.414634146341463,0.423913043478261,0.5,0.375,0.468111594472774,0.444444444444444,-0.153288755149368,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","3","2",NA,0.51219512195122,0.504830917874396,0.444444444444444,0.444444444444444,0.441862543409822,0.483091787439614,0.00966183574879227,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","3","2",NA,0.463414634146341,0.467391304347826,0.5,0.409090909090909,0.433525298977442,0.485507246376812,-0.0649045962575272,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","3","3",NA,0.463414634146341,0.449275362318841,0.333333333333333,0.375,0.500507319550146,0.483091787439614,-0.103209369308428,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","3","3",NA,0.463414634146341,0.443236714975845,0.277777777777778,0.357142857142857,0.446330398538982,0.495169082125604,-0.118809669411581,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","3","4",NA,0.634146341463415,0.619565217391304,0.5,0.6,0.594111049452185,0.608695652173913,0.246378451040516,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","3","4",NA,0.682926829268293,0.67512077294686,0.611111111111111,0.647058823529412,0.394085141798043,0.335748792270531,0.352807452327911,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","3","5",NA,0.475,0.443734015345269,0.235294117647059,0.333333333333333,0.360794668944587,0.373401534526854,-0.121393283645902,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","3","5",NA,0.5,0.49616368286445,0.470588235294118,0.421052631578947,0.413605183348295,0.488491048593351,-0.00759532616034051,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","3","6",NA,0.575,0.561381074168798,0.470588235294118,0.5,0.562483024424246,0.557544757033248,0.1238760208523,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","3","6",NA,0.425,0.423273657289003,0.411764705882353,0.35,0.45467494102659,0.529411764705882,-0.151716521227252,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","3","7",NA,0.5,0.473145780051151,0.294117647058824,0.384615384615385,0.449010164895778,0.498721227621483,-0.0566862017069838,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","3","7",NA,0.625,0.612531969309463,0.529411764705882,0.5625,0.482233094133322,0.526854219948849,0.227106038229217,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","3","8",NA,0.487179487179487,0.485294117647059,0.470588235294118,0.421052631578947,0.433209761945224,0.451871657754011,-0.0291786426835535,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","3","8",NA,0.487179487179487,0.47192513368984,0.352941176470588,0.4,0.462128217781091,0.483957219251337,-0.0572311197646763,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","3","9",NA,0.512820512820513,0.494652406417112,0.352941176470588,0.428571428571429,0.431977399177605,0.491978609625668,-0.0110557998564556,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","3","9",NA,0.564102564102564,0.553475935828877,0.470588235294118,0.5,0.421214391771542,0.483957219251337,0.107820236695438,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","3","10",NA,0.41025641025641,0.397058823529412,0.294117647058824,0.3125,0.418502826442781,0.433155080213904,-0.207553955638718,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","3","10",NA,0.435897435897436,0.406417112299465,0.176470588235294,0.272727272727273,0.426261095704614,0.467914438502674,-0.206246639312052,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","4","1",NA,0.51219512195122,0.486714975845411,0.277777777777778,0.416666666666667,0.416920201984152,0.448067632850242,-0.0289803010483561,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","4","1",NA,0.439024390243902,0.439613526570048,0.444444444444444,0.380952380952381,0.432155565684919,0.519323671497585,-0.119907179806032,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","4","2",NA,0.634146341463415,0.601449275362319,0.333333333333333,0.666666666666667,0.597300059294278,0.677536231884058,0.243266816399921,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","4","2",NA,0.634146341463415,0.6256038647343,0.555555555555556,0.588235294117647,0.345703891496379,0.356280193236715,0.25304810373864,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","4","3",NA,0.48780487804878,0.489130434782609,0.5,0.428571428571429,0.481443705974549,0.553140096618358,-0.0215832923650858,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","4","3",NA,0.48780487804878,0.483091787439614,0.444444444444444,0.421052631578947,0.489507613343508,0.490338164251208,-0.0336542350964956,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","4","4",NA,0.536585365853659,0.514492753623188,0.333333333333333,0.461538461538462,0.569211918701342,0.560386473429952,0.0309122333867593,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","4","4",NA,0.48780487804878,0.477053140096618,0.388888888888889,0.411764705882353,0.460991023493329,0.458937198067633,-0.0462299420291745,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","4","5",NA,0.475,0.451406649616368,0.294117647058824,0.357142857142857,0.344160055774636,0.341432225063939,-0.100726681499061,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","4","5",NA,0.5,0.48849104859335,0.411764705882353,0.411764705882353,0.600127430921063,0.622762148337596,-0.0230179028132992,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","4","6",NA,0.675,0.640664961636829,0.411764705882353,0.7,0.545260538836351,0.534526854219949,0.321176439360581,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","4","6",NA,0.575,0.561381074168798,0.470588235294118,0.5,0.519992875138683,0.506393861892583,0.1238760208523,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","4","7",NA,0.625,0.604859335038363,0.470588235294118,0.571428571428571,0.511462846775045,0.537084398976982,0.217357575866394,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","4","7",NA,0.575,0.561381074168798,0.470588235294118,0.5,0.445998682474615,0.470588235294118,0.1238760208523,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","4","8",NA,0.435897435897436,0.393048128342246,0.0588235294117647,0.142857142857143,0.329442987755966,0.32620320855615,-0.276394996411391,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","4","8",NA,0.384615384615385,0.35427807486631,0.117647058823529,0.181818181818182,0.338043123796303,0.3475935828877,-0.321155481214481,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","4","9",NA,0.538461538461538,0.517379679144385,0.352941176470588,0.461538461538462,0.506857209947846,0.553475935828877,0.0365636212063565,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","4","9",NA,0.564102564102564,0.560160427807487,0.529411764705882,0.5,0.418920510188777,0.403743315508021,0.119682544185587,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","External Test Set","4","10",NA,0.58974358974359,0.57620320855615,0.470588235294118,0.533333333333333,0.584844549413069,0.580213903743315,0.155341610789836,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","External Test Set","4","10",NA,0.615384615384615,0.618983957219251,0.647058823529412,0.55,0.470824181036587,0.443850267379679,0.236081745348751,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCLCNC","RF","ECFP","External Test Set","1","1",NA,0.746268656716418,0.713438735177866,0.818181818181818,0.8,0.833009113746311,0.740118577075099,0.431594491677242,NA,NA,"DILIrank"
"MCLCNC","SVM","ECFP","External Test Set","1","1",NA,0.686567164179104,0.657608695652174,0.75,0.767441860465116,0.797659232595181,0.721343873517787,0.312148015454864,NA,NA,"DILIrank"
"MCLCNC","RF","ECFP","External Test Set","1","2",NA,0.761194029850746,0.735177865612648,0.818181818181818,0.818181818181818,0.86051346978259,0.777667984189723,0.470355731225297,NA,NA,"DILIrank"
"MCLCNC","SVM","ECFP","External Test Set","1","2",NA,0.671641791044776,0.646245059288538,0.727272727272727,0.761904761904762,0.872478069154047,0.765810276679842,0.287148667482484,NA,NA,"DILIrank"
"MCLCNC","RF","ECFP","External Test Set","1","3",NA,0.776119402985075,0.7050395256917,0.931818181818182,0.773584905660377,0.835140709007357,0.799407114624506,0.478912185936445,NA,NA,"DILIrank"
"MCLCNC","SVM","ECFP","External Test Set","1","3",NA,0.761194029850746,0.745553359683794,0.795454545454545,0.833333333333333,0.846249660838884,0.801383399209486,0.482138134252684,NA,NA,"DILIrank"
"MCLCNC","RF","ECFP","External Test Set","1","4",NA,0.716417910447761,0.649209486166008,0.863636363636364,0.745098039215686,0.822012436653663,0.737154150197629,0.332331576177828,NA,NA,"DILIrank"
"MCLCNC","SVM","ECFP","External Test Set","1","4",NA,0.73134328358209,0.681324110671937,0.840909090909091,0.770833333333333,0.832315919889293,0.74703557312253,0.382013216843898,NA,NA,"DILIrank"
"MCLCNC","RF","ECFP","External Test Set","1","5",NA,0.772727272727273,0.764914054600607,0.790697674418605,0.85,0.915898777104244,0.862487360970677,0.516673838142218,NA,NA,"DILIrank"
"MCLCNC","SVM","ECFP","External Test Set","1","5",NA,0.818181818181818,0.809908998988878,0.837209302325581,0.878048780487805,0.94715853768562,0.89989888776542,0.608836100945886,NA,NA,"DILIrank"
